sector,tic,human_label,tmag,period_d,duration_min,depth,depth_snr,sde_max,source_batch_id,review_id,repeated_tic_observations,top_signal_atlas,vet_sheet_filename,vet_sheet_relative_path
60,1400967136,eclipsing_binary_or_pceb,20.3651648267772,0.19309860716891,30,0.451605904871598,11.4244802157642,74.6044844529558,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-7f3df3462372259f,1,false,s0060-signal-final-7f3df3462372259f_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-7f3df3462372259f_twirl_twoap_current_adp.png
60,1717862628,eclipsing_binary_or_pceb,20.0520707040482,0.604614755872257,9,0.291512676696664,2.44308167452982,6.2404978629524,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-e6ae71594642010a,1,false,s0060-signal-final-e6ae71594642010a_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-e6ae71594642010a_twirl_twoap_current_adp.png
60,1717903722,eclipsing_binary_or_pceb,19.8184780798704,1.85942579142492,30,0.917979593056724,8.21092364263279,43.3962747551145,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-18ea271686ff98f2,1,false,s0060-signal-final-18ea271686ff98f2_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-18ea271686ff98f2_twirl_twoap_current_adp.png
60,1884349388,eclipsing_binary_or_pceb,20.1675961156286,0.687583018401366,30,0.291867117462449,4.04368311073879,13.1653621494084,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-492755d987014ee4,1,false,s0060-signal-final-492755d987014ee4_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-492755d987014ee4_twirl_twoap_current_adp.png
61,19257657,eclipsing_binary_or_pceb,16.9164612701349,0.438804840468746,30,1.87726413431203,37.7686339764036,1172.37414090482,s60_s62_tehan_hv2_3k_20260721,s0061-signal-final-3d0804c38d6491af,1,false,s0061-signal-final-3d0804c38d6491af_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0061-signal-final-3d0804c38d6491af_twirl_twoap_current_adp.png
61,22868366,eclipsing_binary_or_pceb,15.7022563136245,2.45409940325898,30,0.113897893749198,0.962549912284375,76.7754792917189,s60_s62_tehan_hv2_3k_20260721,s0061-signal-final-504ca7cbf7238340,1,false,s0061-signal-final-504ca7cbf7238340_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0061-signal-final-504ca7cbf7238340_twirl_twoap_current_adp.png
61,55513753,eclipsing_binary_or_pceb,16.1289952432586,0.233945878923011,30,0.192528412992077,5.17050693157825,957.855815677932,s60_s62_tehan_hv2_3k_20260721,s0061-signal-final-ce9470435cd5679a,1,false,s0061-signal-final-ce9470435cd5679a_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0061-signal-final-ce9470435cd5679a_twirl_twoap_current_adp.png
61,56535396,eclipsing_binary_or_pceb,17.3308343151833,0.316148362663915,30,0.0513873320299326,1.20984374991198,33.3163621271114,s60_s62_tehan_hv2_3k_20260721,s0061-signal-final-108c5cd3f27d1a46,1,false,s0061-signal-final-108c5cd3f27d1a46_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0061-signal-final-108c5cd3f27d1a46_twirl_twoap_current_adp.png
61,112064333,eclipsing_binary_or_pceb,16.9877001388681,0.200816437209319,30,0.0199001603972569,0.573389519174668,23.5024093994335,s60_s62_tehan_hv2_3k_20260721,s0061-signal-final-10d5f539da737c49,1,false,s0061-signal-final-10d5f539da737c49_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0061-signal-final-10d5f539da737c49_twirl_twoap_current_adp.png
61,128902999,eclipsing_binary_or_pceb,15.4624278204217,1.68935067750441,30,0.152910501624245,1.5793984892926,123.78258280881,s60_s62_tehan_hv2_3k_20260721,s0061-signal-final-4d47a9134da60c16,1,false,s0061-signal-final-4d47a9134da60c16_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0061-signal-final-4d47a9134da60c16_twirl_twoap_current_adp.png
61,142016907,eclipsing_binary_or_pceb,17.0974734771708,2.72561432570135,30,0.185898939537264,1.57099690936249,37.5884182144846,s60_s62_tehan_hv2_3k_20260721,s0061-signal-final-671cb1dccf81d0a3,1,false,s0061-signal-final-671cb1dccf81d0a3_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0061-signal-final-671cb1dccf81d0a3_twirl_twoap_current_adp.png
61,143430377,eclipsing_binary_or_pceb,16.7368376020423,0.241477437854895,30,0.0506645903153644,1.34671749229138,109.976480361874,s60_s62_tehan_hv2_3k_20260721,s0061-signal-final-859b5b508e96c764,1,false,s0061-signal-final-859b5b508e96c764_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0061-signal-final-859b5b508e96c764_twirl_twoap_current_adp.png
61,271584681,eclipsing_binary_or_pceb,14.7513582628221,9.17016101727542,30,0.0532108878003192,0.276070699028667,63.9544957566936,s60_s62_tehan_hv2_3k_20260721,s0061-signal-final-3d744c2f92aa0318,1,false,s0061-signal-final-3d744c2f92aa0318_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0061-signal-final-3d744c2f92aa0318_twirl_twoap_current_adp.png
61,437212326,eclipsing_binary_or_pceb,17.0954661004889,0.219479710146865,30,0.0772746098285197,2.12763443512216,175.120785724976,s60_s62_tehan_hv2_3k_20260721,s0061-signal-final-73f95c1feca963a9,1,false,s0061-signal-final-73f95c1feca963a9_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0061-signal-final-73f95c1feca963a9_twirl_twoap_current_adp.png
