case_id,tic,sector,orbit,cam,ccd,tmag,aperture,variant,output_mode,scale_strategy,scale,scale_source,fit_count,n_cadence,n_raw_finite,n_quality0,n_det_finite,n_det_finite_quality0,raw_negative,raw_negative_quality0,raw_negative_flagged,raw_negative_quality0_retained,raw_negative_quality0_retained_frac,det_median_quality0,det_mad_quality0,det_rms_quality0,det_p05_quality0,det_p95_quality0,failed,failure_reason,path,raw_flux_source
tic1981551646_s0056_o120_c4-2_Small,1981551646,56,120,4,2,19.793893158618413,Small,sub_auto,subtractive,auto,1387.6836722445582,auto_robust_abs,6137,6137,6137,6137,6137,6137,3923,3923,0,3923,1.0,1.0018028634818077,0.21616876789367317,0.2324897076661903,0.6083024298308392,1.385150464039905,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Small,1981551646,56,120,4,2,19.793893158618413,Small,sub_auto_adp03q,subtractive,auto,1387.6836722445582,auto_robust_abs,6137,6137,6137,6137,6137,6137,3923,3923,0,3923,1.0,1.001660964060571,0.16045917923433958,0.1655655705514951,0.7295652119381797,1.2712230340726554,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Large,1981551646,56,120,4,2,19.793893158618413,Large,divisive,divisive,auto,,local_cotrend,6137,6137,6137,6137,6137,6137,4320,4320,0,4320,1.0,0.9382572889159394,0.2859797307296977,12.252418608988982,-0.4151753463806756,1.5112021026537181,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Large,1981551646,56,120,4,2,19.793893158618413,Large,sub_median,subtractive,median,-42586.030825413145,median,6137,6137,6137,6137,6137,6137,4320,4320,0,4320,1.0,0.9969026756769391,0.15791845662137954,0.17738259218619182,0.6890265196375157,1.3104119446152702,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Large,1981551646,56,120,4,2,19.793893158618413,Large,sub_median_abs,subtractive,median_abs,42586.030825413145,median_abs,6137,6137,6137,6137,6137,6137,4320,4320,0,4320,1.0,1.003097324323061,0.1579184566213792,0.17738259218619182,0.6895880553847297,1.3109734803624842,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Large,1981551646,56,120,4,2,19.793893158618413,Large,sub_auto,subtractive,auto,57980.02550641648,auto_robust_abs,6137,6137,6137,6137,6137,6137,4320,4320,0,4320,1.0,1.0022749688008257,0.11599029498245883,0.1302866025455072,0.7720040216177655,1.2284084235033181,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Large,1981551646,56,120,4,2,19.793893158618413,Large,sub_auto_adp03q,subtractive,auto,57980.02550641648,auto_robust_abs,6137,6137,6137,6137,6137,6137,4320,4320,0,4320,1.0,1.0015997594250772,0.05458544998461245,0.07230593457596593,0.8695298632946169,1.108583618414518,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981662747_s0056_o120_c4-2_Primary,1981662747,56,120,4,2,19.883507384287178,Primary,divisive,divisive,auto,,local_cotrend,6097,6137,6137,6097,6137,6097,4263,4223,40,4223,1.0,0.9606096234310396,0.2636460038627599,7.693323696113393,-0.36250019116144144,2.0298405036266876,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981662747.h5,raw
tic1981662747_s0056_o120_c4-2_Primary,1981662747,56,120,4,2,19.883507384287178,Primary,sub_median,subtractive,median,-12966.132852497572,median,6097,6137,6137,6097,6137,6097,4263,4223,40,4223,1.0,1.0014301616755341,0.15566748083619664,0.31843738463678484,0.718564113665028,1.3327118166832874,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981662747.h5,raw
tic1981662747_s0056_o120_c4-2_Primary,1981662747,56,120,4,2,19.883507384287178,Primary,sub_median_abs,subtractive,median_abs,12966.132852497572,median_abs,6097,6137,6137,6097,6137,6097,4263,4223,40,4223,1.0,0.998569838324466,0.15566748083619697,0.3184373846367849,0.6672881833167121,1.2814358863349717,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981662747.h5,raw
