sector,tic_id
60,702821783
60,702822991
60,702823484
60,702823773
60,702824170
60,702824622
60,702825405
60,702825633
60,702826951
60,702828413
60,702828842
60,702829307
60,702873194
60,702873753
60,702874041
60,702874443
60,702874668
60,702876842
60,702876927
60,702877173
60,702877403
60,702877605
60,702877907
60,702877990
60,702878110
60,702879617
60,702880367
60,702880426
60,702880640
60,702880910
60,702881513
60,702881721
60,702882016
60,702882404
60,702882610
60,702882946
60,702883710
60,702883806
60,702883826
60,702883868
60,702884959
60,702886573
60,702889778
60,702890229
60,702890719
60,702891865
60,702891920
60,702892032
60,702892038
60,702892151
60,702892876
60,702892924
60,702893464
60,702893470
60,702893661
60,702893744
60,702893754
60,702894652
60,702894764
60,702895468
60,702895968
60,702896327
60,702897168
60,702932439
60,702933149
60,702933170
60,702935626
60,702935775
60,702936269
60,702936769
60,702936922
60,702937022
60,702937202
60,702937485
60,702937800
60,702937909
60,702938208
60,702939760
60,702940232
60,702940356
60,702941759
60,702941877
60,702943519
60,702943901
60,702944868
60,702944891
60,702947404
60,702948697
60,702954264
60,702954322
60,702982665
60,702987807
60,702988601
60,702989841
60,702990502
60,702990637
60,702990681
60,702990695
60,702990713
60,702991309
60,702992581
60,702992733
60,702993634
60,702993671
60,702994665
60,702994752
60,702995499
60,702995612
60,702996539
60,702996944
60,702997360
60,702997770
60,702999628
60,703000553
60,703001057
60,703001255
60,703003210
60,703003806
60,703005641
60,703006633
60,703006694
60,703006781
60,703007122
60,703007356
60,703007943
60,703008055
60,703020437
60,703029476
60,703032084
60,703034796
60,703034975
60,703035753
60,703035886
60,703036189
60,703036604
60,703038178
60,703038715
60,703038802
60,703039066
60,703039624
60,703039672
60,703040295
60,703040548
60,703041135
60,703041187
60,703042127
60,703043398
60,703043462
60,703043762
60,703044882
60,703045303
60,703045841
60,703047054
60,703047815
60,703049053
60,703049690
60,703050218
60,703051031
60,703051183
60,703051306
60,703051836
60,703052259
60,703052511
60,703052913
60,703052959
60,703053226
60,703053863
60,703053868
60,703054574
60,703054639
60,703055672
60,703055677
60,703055862
60,703056369
60,703056808
60,703057398
60,703057405
60,703057465
60,703057608
60,703057878
60,703058946
60,703059176
60,703061004
60,703068241
60,703070880
60,703071074
60,703071710
60,703076683
60,703077672
60,703077884
60,703080572
60,703080726
60,703081053
60,703082687
60,703082839
60,703083855
60,703084046
60,703084103
60,703084281
60,703084856
60,703085094
60,703086117
60,703086700
60,703086933
60,703087292
60,703087376
60,703088487
60,703088695
60,703089194
60,703089617
60,703089968
60,703090864
60,703090907
60,703091805
60,703091855
60,703093458
60,703094454
60,703095302
60,703095699
60,703096074
60,703096279
60,703096338
60,703097134
60,703097359
60,703097827
60,703097828
60,703098538
60,703098627
60,703098685
60,703098987
60,703099547
60,703099567
60,703099801
60,703100371
60,703101889
60,703102695
60,703102843
60,703102927
60,703103324
60,703104239
60,703104809
60,703105389
60,703105781
60,703106134
60,703106188
60,703106960
60,703108148
60,703112207
60,703112553
60,703113137
60,703113554
60,703113581
60,703115504
60,703118292
60,703118604
60,703119679
60,703119685
60,703119857
60,703120341
60,703121282
60,703121976
60,703123285
60,703123838
60,703123851
60,703124834
60,703124940
60,703125246
60,703125400
60,703127521
60,703128063
60,703128375
60,703129442
60,703129621
60,703129832
60,703129993
60,703130211
60,703130256
60,703130322
60,703130526
60,703132478
60,703133004
60,703133230
60,703133300
60,703133687
60,703133798
60,703134077
60,703134223
60,703135303
60,703135469
60,703135878
60,703136398
60,703136421
60,703136475
60,703136900
60,703136975
60,703137173
60,703137298
60,703137322
60,703138484
60,703138777
60,703138783
60,703139019
60,703139825
60,703140270
60,703140888
60,703143480
60,703143817
60,703144269
60,703145205
60,703145244
60,703145288
60,703145428
60,703145931
60,703146313
60,703147334
60,703147805
60,703147831
60,703148111
60,703148465
60,703148576
60,703151088
60,703151397
60,703151413
60,703151735
60,703152332
60,703152985
60,703153039
60,703153420
60,703153552
60,703154204
60,703155973
60,703156388
60,703156944
60,703156950
60,703157216
60,703157561
60,703157708
60,703158212
60,703158970
60,703160072
60,703160537
60,703160748
60,703160791
60,703161086
60,703161600
60,703161633
60,703162148
60,703162963
60,703163577
60,703165106
60,703165651
60,703165834
60,703167229
60,703167357
60,703167681
60,703167696
60,703168588
60,703169204
60,703169998
60,703171574
60,703171789
60,703171806
60,703171816
60,703171951
60,703172098
60,703172592
60,703172727
60,703173459
60,703175019
60,703175471
60,703176008
60,703176418
60,703177226
60,703178349
60,703178484
60,703178986
60,703180142
60,703180290
60,703180914
60,703181080
60,703181134
60,703181659
60,703181824
60,703181856
60,703182013
60,703182252
60,703182472
60,703182586
60,703182821
60,703183406
60,703183803
60,703184583
60,703185712
60,703187510
